,uuid,KEY,City,Site,Sex_HH,DrinkingWaterGroup,DrinkingWater_Private,DrinkingWater_Public,DrinkingWaterDist,DrinkingWaterLocation,DrinkingWater_PublicSpec,DrinkingWater_PublicVendor,DrinkingWaterAvailability,ObsHandWashPLACE,ObsHandWashSOAP,ObsHandWashWATER,ToiletFacility,ToiletFacilityTYPE,ToiletFacilityTYPE_Dry,ToiletFacilityTYPE_Flush,ToiletFacilitySHARE,ToiletROOF,ToiletFacilityCLEAN,ToiletFacilitySAFE,HHITEMS/Computer,HHITEMS/Electricity,HHITEMS/Internet,HHITEMS/Oven,HHITEMS/Radio,HHITEMS/Refrigerator,HHITEMS/Smartphone,HHITEMS/Television,HHITEMS/Noitems,HHITEMS/NA,HHMATERIALS,HHEXTWALLS,HHROOF,HHFLOOR,HHROOMS,HHCOOKING,StreetFood
387,51e3d6c74bba45febd33457e11a9b459,uuid:1697bbaf-215a-40a8-9881-0552410ea12f,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,N,Y,,,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,1,Outdoors,0_1
388,51e3d6c74bba45febd33457e11a9b459,uuid:efcfb49d-9006-483d-a167-cbc90d8e345a,Abidjan,Williamsville,F,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_Dwelling,Flush,,Flush_river,N,Y,,,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Ceramic,2,Outdoors,5_Or_More
389,51e3d6c74bba45febd33457e11a9b459,uuid:93f522cc-1aaa-4204-8d59-4049c83ef20a,Abidjan,Williamsville,F,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Clean,Any_time,0,1,0,0,0,0,0,1,0,0,Y,Stone_mud,CementFiber,Cement,1,Outdoors,0_1
390,51e3d6c74bba45febd33457e11a9b459,uuid:de290e91-a18c-473f-bf50-b4096552e850,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,N,Y,,,1,1,1,0,1,0,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,1,House,2_4
391,51e3d6c74bba45febd33457e11a9b459,uuid:59232546-4c6a-48c9-9e74-2886e45b42c9,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Mobile,None,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,N,Dirty,During_Day,0,1,1,0,0,0,1,1,0,0,Y,Stone_mud,Rustic_toles_fibr,Cement,1,Outdoors,5_Or_More
392,51e3d6c74bba45febd33457e11a9b459,uuid:266e0f8c-f9f0-4fe8-bf86-eb7dfd2e3385,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,Y,N,V_Clean,Any_time,1,1,0,0,1,1,0,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Cement,2,House,2_4
393,51e3d6c74bba45febd33457e11a9b459,uuid:9ebe4c64-f8f0-4505-9bcf-cf74b43a819c,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,Unsafe,0,1,0,0,1,0,0,1,0,0,Y,Covered_adobe,CeramicTiles,Cement,1,House,2_4
394,51e3d6c74bba45febd33457e11a9b459,uuid:e9453833-126a-4398-a166-fddd0533d2ae,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_coveredPit,N,Y,,,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,2,House,0_1
395,51e3d6c74bba45febd33457e11a9b459,uuid:b4c0aaab-92f3-46f5-a8aa-d5f6f8f2fd8a,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,Y,Clean,Any_time,1,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,1,Outdoors,
396,51e3d6c74bba45febd33457e11a9b459,uuid:277aea4e-d2c3-437e-9023-add745478455,Abidjan,Williamsville,F,Private,Piped_dwel,,,,,,N,Obs_Mobile,None,Water_NOT_OK,Neighb_Dwelling,Flush,,Flush_river,Y,N,Dirty,Unsafe,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,Metal,Cement,1,Outdoors,5_Or_More
397,51e3d6c74bba45febd33457e11a9b459,uuid:2a9985ee-065a-4b68-ac77-e6c5b327c1d6,Abidjan,Williamsville,F,Private,Piped_yard,,,,,,Y,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Dirty,Unsafe,0,1,0,0,0,0,0,0,0,0,Y,Covered_adobe,Rustic_metal,Cement,1,Outdoors,0_1
398,51e3d6c74bba45febd33457e11a9b459,uuid:9f24e8e0-4165-4679-8a95-bcfb31d4edac,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,Y,Y,Clean,Any_time,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,1,House,5_Or_More
399,51e3d6c74bba45febd33457e11a9b459,uuid:b134c068-1ad4-4bc6-a55e-24bd1e6f9bfc,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,Concrete,Ceramic,3,House,2_4
400,51e3d6c74bba45febd33457e11a9b459,uuid:66fcebe3-52fc-4039-9ffb-a7eed56484e3,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,N,Y,,,0,1,0,0,0,0,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,1,House,0_1
401,51e3d6c74bba45febd33457e11a9b459,uuid:99321ae3-4052-4d11-a521-e662c04c9040,Abidjan,Williamsville,M,Private,Piped_neigh,,8.0,Indicated,,,Y,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,Any_time,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Cement,1,Outdoors,2_4
402,51e3d6c74bba45febd33457e11a9b459,uuid:f849545c-b30e-46d2-8eeb-0ff7287f996e,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_coveredPit,Y,Y,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Ceramic,1,Outdoors,0_1
403,51e3d6c74bba45febd33457e11a9b459,uuid:ef984063-18f6-46ef-8c0d-037a7e3fd68e,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_Dwelling,Flush,,Flush_piped,N,Y,,,0,1,0,0,0,0,1,1,0,0,Y,Covered_adobe,Metal,Cement,1,Outdoors,0_1
404,51e3d6c74bba45febd33457e11a9b459,uuid:b826c4de-da1a-417f-96b5-49c97f0c26d1,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Dirty,Any_time,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,CeramicTiles,Ceramic,1,Outdoors,0_1
405,51e3d6c74bba45febd33457e11a9b459,uuid:17139f81-bada-4c7c-81ed-b2bc9920825c,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Clean,Any_time,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,Metal,Cement,2,Outdoors,5_Or_More
406,51e3d6c74bba45febd33457e11a9b459,uuid:3bdfa77d-6e35-45e1-9877-70408a8f1b3f,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_coveredPit,Y,Y,Dirty,Any_time,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,Metal,Cement,3,House,5_Or_More
407,51e3d6c74bba45febd33457e11a9b459,uuid:6ddf449b-0f54-465e-ab72-cc09cd3869c7,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Covered_adobe,Metal,Cement,1,Outdoors,5_Or_More
408,51e3d6c74bba45febd33457e11a9b459,uuid:eb9dba04-a8c1-40d3-a4cf-6262a766ae61,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,,,,Own_Dwelling,Flush,,Flush_piped,N,Y,,,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,2,House,
409,51e3d6c74bba45febd33457e11a9b459,uuid:f4416501-5eff-4145-94ca-bac988057301,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Dirty,Any_time,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,1,Outdoors,2_4
410,51e3d6c74bba45febd33457e11a9b459,uuid:92ac7cb8-5d2f-4f80-bf24-4d5fa59e75df,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Clean,Any_time,0,1,0,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,2,Outdoors,0_1
411,51e3d6c74bba45febd33457e11a9b459,uuid:3e4e1ea3-f279-49b6-a1f4-e30dcb3dcc9c,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Ceramic,1,Outdoors,5_Or_More
412,51e3d6c74bba45febd33457e11a9b459,uuid:def014d4-9661-420f-aef2-285831c0e3da,Abidjan,Williamsville,F,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_NOT_OK,Own_Dwelling,Flush,,Flush_river,N,Y,,,1,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Cement,2,Outdoors,2_4
413,51e3d6c74bba45febd33457e11a9b459,uuid:d81054fa-47e9-4653-b75d-04c7fcd86b34,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,2,House,0_1
414,51e3d6c74bba45febd33457e11a9b459,uuid:a9ce5dbb-26bd-4ab4-99fa-60fd58ceb5a6,Abidjan,Williamsville,F,Private,Piped_dwel,,,,,,N,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Clean,Unsafe,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,2,Outdoors,0_1
415,51e3d6c74bba45febd33457e11a9b459,uuid:d7376678-706b-49a5-aebb-0736382b2584,Abidjan,Williamsville,F,Private,Piped_yard,,,,,,N,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Clean,Any_time,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,1,Outdoors,2_4
416,51e3d6c74bba45febd33457e11a9b459,uuid:aaab74a9-15bb-4a6d-92c6-1517aa0a13a8,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,Unsafe,0,1,1,0,1,0,1,1,0,0,Y,Covered_adobe,CeramicTiles,Cement,1,House,2_4
417,51e3d6c74bba45febd33457e11a9b459,uuid:3f341b52-aed2-448a-a66a-a95398563a4b,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,V_Clean,Any_time,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Ceramic,1,House,5_Or_More
418,51e3d6c74bba45febd33457e11a9b459,uuid:e2b92032-dad0-4237-88db-17a55359d3c4,Abidjan,Williamsville,F,Private,Piped_yard,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,N,Y,Clean,Any_time,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,3,Outdoors,0_1
419,51e3d6c74bba45febd33457e11a9b459,uuid:1c33e158-0c49-4c89-a934-2cf95d3ae55c,Abidjan,Williamsville,F,Private,Piped_yard,,,,,,N,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,Y,Dirty,During_Day,0,1,0,0,0,0,0,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Cement,1,Outdoors,2_4
420,51e3d6c74bba45febd33457e11a9b459,uuid:6bcdc59e-2b49-4707-9fe0-b31ef4ccf011,Abidjan,Williamsville,F,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,0,0,0,1,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,2,House,0_1
421,51e3d6c74bba45febd33457e11a9b459,uuid:01f50553-0578-4ec2-a666-478921b530ef,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Mobile,None,Water_OK,Own_YardPlot,DryOrCompost,Dry_UnimpLat,,Y,N,Clean,Any_time,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,2,Outdoors,5_Or_More
422,51e3d6c74bba45febd33457e11a9b459,uuid:6a50f74f-fa15-409f-9787-32ac38f98ba2,Abidjan,Williamsville,F,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,Y,Y,Clean,Any_time,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,3,House,2_4
423,51e3d6c74bba45febd33457e11a9b459,uuid:71c0a1e1-07b4-41db-9956-e39ea8a793da,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,None,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,N,V_Dirty,During_Day,0,1,0,0,0,0,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Ceramic,1,Outdoors,5_Or_More
424,51e3d6c74bba45febd33457e11a9b459,uuid:94434af5-24f8-4cb4-957e-68053c5b20b4,Abidjan,Williamsville,M,Private,Piped_neigh,,2.0,Indicated,,,N,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Dirty,Unsafe,0,1,1,0,0,0,1,0,0,0,Y,Covered_adobe,Metal,Cement,1,Outdoors,0_1
425,51e3d6c74bba45febd33457e11a9b459,uuid:f44c0467-b4d3-4f5b-9039-90f8e1e029b3,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Mobile,None,Water_OK,Own_YardPlot,DryOrCompost,Dry_UnimpLat,,Y,Y,Dirty,During_Day,0,1,1,0,0,0,1,0,0,0,Y,Planks_Shingles,Metal,Cement,2,House,2_4
426,51e3d6c74bba45febd33457e11a9b459,uuid:c462610c-8ada-48e4-a751-759f7fcfa705,Abidjan,Williamsville,F,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_NA,N,Y,,,0,1,0,0,0,0,0,1,0,0,Y,Covered_adobe,CementFiber,Cement,1,House,0_1
427,51e3d6c74bba45febd33457e11a9b459,uuid:f61f41f8-93fd-4a52-8e96-5083ccac686f,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Mobile,AshOrMudOrSand,Water_NOT_OK,Own_YardPlot,Flush,,Flush_other,Y,Y,Clean,Any_time,0,1,0,0,0,0,0,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Ceramic,1,Outdoors,2_4
428,51e3d6c74bba45febd33457e11a9b459,uuid:df903f88-26b2-4024-a043-3f9722853de4,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Dirty,Any_time,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,Metal,Cement,1,Outdoors,0_1
429,51e3d6c74bba45febd33457e11a9b459,uuid:c6b80302-d2ba-4ed1-a0ae-14afe7822bbb,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,Y,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Dirty,Unsafe,0,1,1,0,1,0,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Cement,2,Outdoors,2_4
430,51e3d6c74bba45febd33457e11a9b459,uuid:0a1442c9-7bb4-4960-bc69-3a095333ec9e,Abidjan,Williamsville,F,Private,Piped_yard,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Bucket,,,,Y,Dirty,During_Day,0,1,0,0,0,0,1,0,0,0,Y,Covered_adobe,Rustic_toles_fibr,Cement,1,Outdoors,2_4
431,51e3d6c74bba45febd33457e11a9b459,uuid:cad28642-5f65-4841-b7a2-550d9d33cb3e,Abidjan,Williamsville,F,Private,Piped_dwel,,,,,,N,Obs_Fixed,None,Water_NOT_OK,Own_Dwelling,Flush,,Flush_river,N,Y,,,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,Metal,Cement,3,House,0_1
432,51e3d6c74bba45febd33457e11a9b459,uuid:01ff056e-1a33-4a59-92b9-4bb93df7ba09,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,N,Y,,,0,1,1,1,0,1,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,2,House,0_1
433,51e3d6c74bba45febd33457e11a9b459,uuid:56e4ff33-b4de-41cb-8dbc-e49ffc5d595d,Abidjan,Williamsville,F,Private,Piped_yard,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Covered_adobe,Metal,Cement,1,Outdoors,5_Or_More
434,51e3d6c74bba45febd33457e11a9b459,uuid:60e77687-2615-4174-b905-bc6f583dd351,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,2,House,2_4
435,51e3d6c74bba45febd33457e11a9b459,uuid:974bdfe6-1d85-4432-99ee-8753fc36607c,Abidjan,Williamsville,F,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,N,Y,,,1,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,2,Outdoors,
436,51e3d6c74bba45febd33457e11a9b459,uuid:cb5cd7f8-22d8-4008-8d46-b65d0082d8ce,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,Unsafe,0,1,0,0,1,0,0,1,0,0,Y,Covered_adobe,CeramicTiles,Cement,1,House,2_4
437,51e3d6c74bba45febd33457e11a9b459,uuid:e64158b7-3dda-41fc-a350-4db83819d8df,Abidjan,Williamsville,F,Private,Piped_yard,,,,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,Y,Dirty,During_Day,0,1,1,0,1,0,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Cement,111,Outdoors,2_4
438,51e3d6c74bba45febd33457e11a9b459,uuid:c66f08b3-adb1-4fa3-b728-f6903152fdcc,Abidjan,Williamsville,M,Private,Piped_neigh,,1.0,Indicated,,,Y,,,,Own_Dwelling,Flush,,Flush_coveredPit,N,,,,0,1,1,0,0,0,1,0,0,0,Y,Covered_adobe,Rustic_toles_fibr,Cement,1,Outdoors,5_Or_More
439,51e3d6c74bba45febd33457e11a9b459,uuid:3df2d4e4-8319-45a7-bb69-0414ed6e7160,Abidjan,Williamsville,F,Private,Piped_yard,,,,,,N,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Dirty,Any_time,0,1,0,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,1,Outdoors,5_Or_More
440,51e3d6c74bba45febd33457e11a9b459,uuid:af7754da-86f9-4a6c-b51d-e4114c9066fe,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Clean,Any_time,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,1,Outdoors,0_1
441,51e3d6c74bba45febd33457e11a9b459,uuid:d7335ff5-58bd-4b39-ab7f-ecef51ed0cba,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,Y,Obs_Mobile,None,Water_OK,Neighb_YardPlot,Flush,,Flush_septic_tank,Y,N,Dirty,Any_time,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,4,House,5_Or_More
442,51e3d6c74bba45febd33457e11a9b459,uuid:f48be3b8-e654-42f5-9630-1fc032ef7b8d,Abidjan,Williamsville,F,Private,Piped_neigh,,1.0,Indicated,,,Y,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_Dwelling,Flush,,Flush_NA,N,Y,,,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Other,1,Outdoors,2_4
443,51e3d6c74bba45febd33457e11a9b459,uuid:42302f1c-a368-4ea8-aa21-e34456894c2a,Abidjan,Williamsville,F,Private,Piped_dwel,,,,,,N,Obs_Mobile,None,Water_NOT_OK,Own_Dwelling,Flush,,Flush_river,N,Y,,,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,Metal,Cement,2,House,2_4
444,51e3d6c74bba45febd33457e11a9b459,uuid:f0cf3e07-020c-45bf-9432-29b7af6f602d,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,None,Water_NOT_OK,Own_Dwelling,Flush,,Flush_river,N,Y,,,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,2,House,0_1
445,51e3d6c74bba45febd33457e11a9b459,uuid:d9015ad9-2ff3-4092-92f7-c200314fa533,Abidjan,Williamsville,F,Private,Piped_yard,,,,,,N,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Clean,Any_time,0,1,0,0,0,0,0,0,0,0,Y,Covered_adobe,Metal,Cement,1,Outdoors,2_4
446,51e3d6c74bba45febd33457e11a9b459,uuid:8fe3c3de-ea44-44ff-8596-9ae8e8a4c658,Abidjan,Williamsville,F,Private,Piped_dwel,,,,,,N,Obs_Fixed,None,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,Y,Clean,Any_time,0,1,0,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,1,Outdoors,5_Or_More
447,51e3d6c74bba45febd33457e11a9b459,uuid:b194722d-3c61-4b28-be7f-a2f1b3d866d5,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,Y,Y,Clean,Any_time,0,1,0,0,1,1,1,1,0,0,Y,Covered_adobe,Metal,Cement,1,House,2_4
448,51e3d6c74bba45febd33457e11a9b459,uuid:2e66ff0c-b536-4bea-9abe-1870345936d4,Abidjan,Williamsville,F,Private,Piped_yard,,,,,,N,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Clean,Unsafe,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,Metal,Cement,1,Outdoors,0_1
449,51e3d6c74bba45febd33457e11a9b459,uuid:2ce70d1e-16ce-4c22-b4a9-b9ac0ce26020,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Clean,Any_time,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,1,Outdoors,0_1
450,51e3d6c74bba45febd33457e11a9b459,uuid:7c12cc0e-c0a0-4125-acca-859e081d0e99,Abidjan,Williamsville,F,Private,Piped_neigh,,1.0,Indicated,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,During_Day,0,1,0,0,0,0,0,0,0,0,Y,Covered_adobe,Metal,Cement,1,House,5_Or_More
451,51e3d6c74bba45febd33457e11a9b459,uuid:5e3a405c-7208-49a3-90c8-266dc8ac9521,Abidjan,Williamsville,M,Private,Piped_yard,,,,,,N,Obs_Fixed,None,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,N,Dirty,Any_time,0,1,1,0,0,0,1,0,0,0,Y,Covered_adobe,CementFiber,Cement,1,Outdoors,2_4
452,51e3d6c74bba45febd33457e11a9b459,uuid:514122d7-0821-48b4-a847-524d622b68f9,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_YardPlot,Flush,,Flush_septic_tank,N,Y,Clean,Any_time,1,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,4,Outdoors,0_1
453,51e3d6c74bba45febd33457e11a9b459,uuid:e72d3bdd-8385-426a-9f07-333b7e30dcfe,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,Y,Y,Clean,Any_time,0,1,0,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,2,Outdoors,2_4
454,51e3d6c74bba45febd33457e11a9b459,uuid:134ae01d-08e0-47ab-a94e-a88702c4202c,Abidjan,Williamsville,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,Any_time,0,1,0,0,0,0,0,1,0,0,Y,Covered_adobe,CeramicTiles,Cement,1,House,0_1
